,SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,SRO,NA2O,K2O,P2O5,BAO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,MN,NI,CO,CU,CD,ZN,AS,AG,S,CA,HE,HE4,HE3_HE4,HE3_HE4_R_RA,AR36,AR40,AR40_RG,AR38_AR36,AR40_AR36,NE,NE20,NE22,NE20_NE22,NE21_NE22,KR78,KR80,KR82,KR83,KR84,KR86,XE,XE124,XE126,XE128,XE129,XE130,XE131,XE132,XE134,XE136,XE129_XE132,XE131_XE132,XE134_XE132,XE136_XE132,LA,CE,PR,ND,SM,EU,GD,TB,DY,HO,ER,TM,YB,LU,AG,AS,B,BA,BE,BI,BR,C,CA,CD,CO,CR,CS,CU,GA,GER,HF,HG,INDIUM,IR,K,LI,MN,MO,NB,NI,OS,P,PB,PD,PT,RB,RE,RH,RU,S,SB,SC,SE,SN,SR,TA,TE,TH,TI,TL,U,V,W,Y,ZN,ZR,ZR2O3,TI,AS,AS,GER,H2O_M,H2O_P,H2O_M,H2O_P,INDIUM
1499,PETDB-1854-MDJ-4A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,44.4954,129.923,1e-05,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,PETDB-1854-MDJ-4A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,44.4954,129.923,1e-05,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,46.06,2.32,15.08,,,12.09,,,,0.17,8.05,8.23,,3.08,1.57,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,,,,,,,,,,,237,,,,,,,,,,
1501,PETDB-1854-MDJ-1A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,44.15,129.626,1e-05,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,PETDB-1854-MDJ-1A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,44.15,129.626,1e-05,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,46.092,2.141,14.33,,,12.24,,,,0.18,8.86,8.754,,2.996,1.6,0.62,,,,,,,,,,,53.7,,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7,20,,,,,,,,,,,,,,,,,,,,,,,22.3,,,684,,,,,,,202.3,,,112.3,211,,,,,,,,,,
1503,PETDB-1854-SD-CL-4A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,36.586,118.75,1e-05,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,PETDB-1854-SD-CL-4A,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,36.586,118.75,1e-05,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,44,2.45,13.25,,,12.68,,,,0.17,11.12,9.23,,2.34,1.76,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,,,,,,,,,,,167,,,,,,,,,,
1505,PETDB-1854-SD-CL-4C,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,36.586,118.75,1e-05,,,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,45.1,5.72,24,5.04,1.69,5.41,0.79,4.01,0.73,1.79,,,,,,,299,,,,,,,,,,,,,4.05,,,,,,,,40.7,,,,,,,,,,,,,,,,,2.46,,3.06,,,,203,,20.7,,,,,,,,,,,,
1506,PETDB-1854-SD-CL-4C,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,36.586,118.75,1e-05,,,,,,IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,PETDB-1854-SD-CL-4C,,EARTHCHEMDB,10.1016/j.lithos.2006.09.015,GEOCHEMISTRY OF CENOZOIC BASALTS AND MANTLE XENOLITHS IN NORTHEAST CHINA,LITHOS,"CHEN, Y; ZHANG, Y; GRAHAM, D W; SU, S; DENG, J",nr,36.586,118.75,1e-05,,,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,44.46,2.48,13.38,,,12.79,,,,0.17,11.26,9.13,,2.36,1.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,,,,,,,,,,,169,,,,,,,,,,
1508,PETDB-2131-13/6-77,,EARTHCHEMDB,10.1016/0040-1951(91)90176-S,MAGMATISM OF THE WESTERNMOST (KOMANDORSKY) SEGMENT OF THE ALEUTIAN ISLAND ARC,TECTONOPHYSICS,"TSVETKOV, A A ",nr,55,166.27,0.01,,,,,,MS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,PETDB-1943-JMDDEH04,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,PETDB-1943-JMDDEH02,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,PETDB-1943-JMDDEH02,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,30,29.3,,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2,121,16,68.3,14,4.25,12.2,1.69,8.41,1.48,3.43,0.46,2.68,0.39,,,,477,,,,,,,30,2.75,0.43,29.3,26.6,,8.93,,,,,,,,99.3,12.4,,,3.86,,,32.1,,,,,,14.9,,,1139,5.4,,6.02,,,1.52,254,,42,138,419,,,,,,,,,,
1512,PETDB-1943-JMDDEH02,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,47,4.11,16.4,,,12.2,,,,0.21,4.76,9.41,,4.56,1.45,1,,,,,,,,,9,31,12,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,1,,12,,,,,,,,,,,74,9,,,,,,26,,,,,,17,,,903,,,,,,,152,,31,98,338,,,,,,,,,,
1513,PETDB-1943-JMDDEH11,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,41.6,5.43,10.5,,,16.3,,,,0.22,11.5,10.8,,2.57,1.01,0.63,,,,,,,,,263,69,97,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,450,,97,,,,,,,,,,,70,263,,,,,,30,,,,,,32,,,829,,,,,,,363,,33,123,384,,,,,,,,,,
1514,PETDB-1943-JMDDEH12,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,PETDB-1943-JMDDEH12,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,342,74.5,118,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,62.2,8.42,36.9,7.69,2.38,7,1,5.06,0.9,2.12,0.29,1.69,0.25,,,,227,,,,,,,74.5,715,0.18,118,19.4,,5.04,,,,,,,,54.5,342,,,1.74,,,16.3,,,,,,36.2,,,584,3.12,,2.57,,,0.67,337,,26,120,217,,,,,,,,,,
1516,PETDB-1943-JMDDEH14,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,PETDB-1943-JMDDEH14,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,103,52,65.3,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,116,15.5,65.7,13.1,3.92,11.1,1.52,7.65,1.33,3.13,0.43,2.46,0.36,,,,394,,,,,,,52,236,0.29,65.3,24.2,,8.05,,,,,,,,87,103,,,3.54,,,27.3,,,,,,26.1,,,1065,4.85,,5.89,,,1.37,338,,37.7,146,359,,,,,,,,,,
1518,PETDB-1943-JMDDEH14,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,MC-ICP-MS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,,,,,,,0.024,,,0.712,4.58,,0.462,,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,PETDB-1943-JMDDEH17,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,277,71.8,102,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.9,108,14.1,59.1,11.5,3.46,9.93,1.35,6.46,1.1,2.48,0.33,1.86,0.27,,,,330,,,,,,,71.8,577,0.3,102,21.1,,7.1,,,,,,,,69.2,277,,,2.8,,,23,,,,,,32.1,,,897,3.89,,4.88,,,1.19,357,,31.2,140,314,,,,,,,,,,
1520,PETDB-1943-JMDDEH17,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,MC-ICP-MS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,0.041,,,0.414,0.608,,0.159,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,PETDB-1943-JMDDLP09,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,28.68,-17.87,0.1,1585,1585,,,,MC-ICP-MS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157,,,,,,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,PETDB-1943-JMDDLP09,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,28.68,-17.87,0.1,1585,1585,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,42,3.29,11,,,13.8,,,,0.19,13.5,10.9,,2.26,0.93,0.5,,,,,,,,,361,61,99,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,609,,99,,,,,,,,,,,71,361,,,,,,27,,,,,,30,,,738,,,,,,,273,,21,106,247,,,,,,,,,,
1523,PETDB-2131-3/19-78,,EARTHCHEMDB,10.1016/0040-1951(91)90176-S,MAGMATISM OF THE WESTERNMOST (KOMANDORSKY) SEGMENT OF THE ALEUTIAN ISLAND ARC,TECTONOPHYSICS,"TSVETKOV, A A ",nr,54.71,167.72,0.01,,,,,,WET,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,TRACHYBASALT,,,,,,,,,7.51,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,PETDB-1943-JMDDEH04,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,41.3,6.05,11.9,,,15.7,,,,0.2,10.5,11.1,,2.67,0.86,0.99,,,,,,,,,163,46,52,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,270,,52,,,,,,,,,,,43,163,,,,,,15,,,,,,35,,,639,,,,,,,212,,25,82,236,,,,,,,,,,
1525,PETDB-1943-JMDDEH05,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,PETDB-1943-JMDDEH05,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,ICPMS,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,,,,,,,,226,65,99.4,,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.7,117,16.3,70.1,13.9,4.09,11.7,1.55,7.52,1.29,2.93,0.38,2.16,0.31,,,,346,,,,,,,65,440,0.29,99.4,22.2,,7.3,,,,,,,,71.8,226,,,2.53,,,20.5,,,,,,29.3,,,975,3.95,,5.28,,,1.2,349,,36.1,143,336,,,,,,,,,,
1527,PETDB-1943-JMDDEH05,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,41,5.26,11.6,,,15.7,,,,0.22,11,11.2,,2.78,0.83,1.06,,,,,,,,,257,64,83,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,446,,83,,,,,,,,,,,66,257,,,,,,23,,,,,,35,,,938,,,,,,,319,,33,122,329,,,,,,,,,,
1528,PETDB-1943-JMDDEH11,,EARTHCHEMDB,10.1016/j.gca.2010.08.021,"EVIDENCE FOR DISTINCT PROPORTIONS OF SUBDUCTED OCEANIC CRUST AND LITHOSPHERE IN HIMU-TYPE MANTLE BENEATH EL HIERRO AND LA PALMA, CANARY ISLANDS",GEOCHIM COSMOCHIM ACTA,"DAY, J; PEARSON, D G; MACPHERSON, C G; LOWRY, D; CARRACEDO, J",nr,27.75,-18,0.1,195,195,,,,GRAV,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,ALKALI BASALT,,,,,,,,,,,,,,,,,,,< 0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
